,hsa11254,hsa6534,hsa11280,hsa6331,hsa6336,hsa6529,hsa6530,hsa6531,hsa6532,hsa116444,hsa2902,hsa2903,hsa2904,hsa2905,hsa2906,hsa1134,hsa1135,hsa1136,hsa1137,hsa1138,hsa1139,hsa55584,hsa57053,hsa8973,hsa3758,hsa2554,hsa2555,hsa2556,hsa2557,hsa2558,hsa2559,hsa2560,hsa2561,hsa2562,hsa2563,hsa2564,hsa2566,hsa2567,hsa2569,hsa55879,hsa1080,hsa3783,hsa6261,hsa6262,hsa6263,hsa3757,hsa51802,hsa55515,hsa55800,hsa6324,hsa6328,hsa6329,hsa6330,hsa6332,hsa6337,hsa6338,hsa6339,hsa6340,hsa9311,hsa285242,hsa3359,hsa9177,hsa2570,hsa2741,hsa2742,hsa2743,hsa10008,hsa169522,hsa23630,hsa23704,hsa26251,hsa27012,hsa27094,hsa27133,hsa27345,hsa2890,hsa2891,hsa2892,hsa2893,hsa3736,hsa3737,hsa3738,hsa3739,hsa3741,hsa3742,hsa3743,hsa3744,hsa3745,hsa3746,hsa3747,hsa3748,hsa3749,hsa3750,hsa3751,hsa3752,hsa3753,hsa3754,hsa3755,hsa3756,hsa3759,hsa3760,hsa3761,hsa3762,hsa3763,hsa3764,hsa3765,hsa3766,hsa3768,hsa3769,hsa3772,hsa3773,hsa3775,hsa3778,hsa3779,hsa3780,hsa3781,hsa3782,hsa3784,hsa3785,hsa3786,hsa3787,hsa3788,hsa3790,hsa50801,hsa51305,hsa54207,hsa56479,hsa56659,hsa57657,hsa60598,hsa6833,hsa7881,hsa81033,hsa83795,hsa8514,hsa8645,hsa89822,hsa90134,hsa9132,hsa93107,hsa9312,hsa9424,hsa9992,hsa773,hsa775,hsa776,hsa778,hsa779,hsa10369,hsa116443,hsa27092,hsa3708,hsa3710,hsa5310,hsa55503,hsa55799,hsa59284,hsa774,hsa777,hsa781,hsa782,hsa783,hsa784,hsa785,hsa786,hsa8911,hsa8912,hsa8913,hsa8989,hsa9254,hsa93589,hsa3767,hsa6323,hsa6326,hsa6334,hsa6335,hsa1141,hsa1145,hsa22953,hsa5023,hsa5024,hsa5025,hsa5026,hsa5027,hsa9127,hsa2897,hsa56660,hsa170572,hsa200909,hsa3776,hsa40,hsa41,hsa57192,hsa7225,hsa1140,hsa1144,hsa2895,hsa2899,hsa2900,hsa2901,hsa8001,hsa10060,hsa2898,hsa1181
hsa2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015220700152207,1,0.002508361204013378,0.0024875621890547263,0.002776492364645997,0.0035335689045936395,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016761649346295676,0.0,0.00017247326664367022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006261740763932373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003271537622682661,0.0027609055770292656,0.003293084522502744,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006798096532970768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007936507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.00029120559114735004,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0009789525208027412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032502708559046588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002583979328165375,0.0032485110990795887,0.002653927813163482,0.003668763102725367,0.0,0.0004037141703673799,0.0027233115468409588,0.0
hsa2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016019223067681217,0.002508361204013378,1,0.09019741320626276,0.05024190547078526,0.04157706093189964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005208333333333333,0.0,0.0,0.0,0.0,0.001694915254237288,0.0017115960633290544,0.0017035775127768314,0.001697792869269949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010934937124111536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042283298097251583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001557026080186843,0.0,0.0002382654276864427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002914602156805596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002438033319788704,0.001685630004214075,0.0016597510373443983,0.0016433853738701725,0.0,0.0,0.001693480101608806,0.0
hsa2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001986491855383393,0.0024875621890547263,0.09019741320626276,1,0.048762467676394534,0.0402135231316726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015762925598991173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016806722689075631,0.0016970725498515061,0.0016891891891891893,0.0016835016835016834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002512562814070352,0.0,0.0,0.0,0.0,0.0,0.001544998068752414,0.0,0.0,0.0,0.0,0.0,0.0003898635477582846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002704895861509332,0.0002613012803762738,0.00025967281225655674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016122531237404273,0.001671541997492687,0.0032921810699588477,0.002037489812550937,0.0,0.0,0.0016792611251049538,0.0
hsa2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00176522506619594,0.002776492364645997,0.05024190547078526,0.048762467676394534,1,0.08597108245408362,0.0,0.0,0.0,0.0,0.0,0.0005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018788163457022077,0.001899335232668566,0.001889466225791214,0.0018823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006414368184733803,0.0,0.0,0.0,0.0,0.0,0.0,0.001431980906921241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029036004645760743,0.0002955082742316785,0.0,0.00032299741602067185,0.0,0.001710863986313088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0,0.00042140750105351877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018682858477347033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017937219730941704,0.0018674136321195146,0.0018357044515832951,0.0018157058556513845,0.0,0.0,0.0018770530267480056,0.0
hsa2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001266357112705783,0.0035335689045936395,0.04157706093189964,0.0402135231316726,0.08597108245408362,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011409013120365088,0.0,0.0,0.0,0.00040241448692152917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046992481203007516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005485463521667581,0.0,0.0,0.0,0.0,0.0005580357142857143,0.0,0.0,0.0,0.0,0.0017921146953405018,0.0018107741059302852,0.0018018018018018018,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003360537686029765,0.0005099439061703213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005473453749315818,0.000564652738565782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005350454788657035,0.000944733112895607,0.0014584346135148275,0.000999000999000999,0.0,0.0,0.0,0.0,0.0,0.0005817335660267597,0.0,0.0,0.0,0.0,0.0004761904761904762,0.0,0.0003439972480220158,0.0,0.0,0.0,0.0,0.001095890410958904,0.0,0.0,0.0009896091044037606,0.0,0.0,0.0,0.0,0.0005219206680584551,0.0,0.0,0.0,0.0,0.0,0.0012290045063498567,0.0,0.0002457606291472106,0.0,0.0003553028957186001,0.0,0.0,0.0,0.0016371077762619372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014088475626937165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017825311942959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044306601683650863,0.0,0.0,0.0021431633090441492,0.0017817371937639199,0.0017528483786152498,0.0017346053772766695,0.0,0.0,0.0017905102954341987,0.0
hsa1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0,1,0.016983016983016984,0.01842374616171955,0.018198362147406732,0.011702127659574468,0.003080082135523614,0.002103049421661409,0.0021691973969631237,0.022774327122153208,0.0,0.0,0.0,0.0,0.0,0.0010706638115631692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004083299305839118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011086474501108647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010277492291880781,0.0010111223458038423,0.0,0.0,0.0,0.0,0.0010683760683760685,0.0,0.0,0.0
hsa1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016983016983016984,1,0.0888671875,0.1457242582897033,0.03546099290780142,0.004897159647404506,0.003006012024048096,0.0020639834881320948,0.05330700888450148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017995321216483713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007132667617689016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010570824524312897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012239902080783353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040156709108716944,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0019305019305019305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01842374616171955,0.0888671875,1,0.0784313725490196,0.023883696780893044,0.007021063189568706,0.00513347022587269,0.0021164021164021165,0.12234580384226491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010395010395010396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000725689404934688,0.0007199424046076314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010845986984815619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004816955684007707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007112375533428165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004045307443365696,0.028084252758274825,0.003036437246963563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030120481927710845,0.0029644268774703555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018198362147406732,0.1457242582897033,0.0784313725490196,1,0.026728110599078342,0.004468275245755138,0.005474452554744526,0.0037488284910965324,0.046804680468046804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017683465959328028,0.00017908309455587392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001183431952662722,0.0,0.0,0.0,0.0,0.0,0.0,0.003727865796831314,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006455777921239509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005659309564233164,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0,0.03485254691689008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0,0.0,0.0026833631484794273,0.001763668430335097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0018604651162790699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011702127659574468,0.03546099290780142,0.023883696780893044,0.026728110599078342,1,0.0020833333333333333,0.0010672358591248667,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010683760683760685,0.0,0.0,0.0,0.0,0.0010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012224938875305623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002255639097744361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006887052341597796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033738191632928474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003575259206292456,0.00036088054853843375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0010427528675703858,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007374631268436578
hsa1139,0.0,0.0,0.0,0.00039872408293460925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005797101449275362,0.0,0.003080082135523614,0.004897159647404506,0.007021063189568706,0.004468275245755138,0.0020833333333333333,1,0.01132852729145211,0.008492569002123142,0.006085192697768763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006185567010309278,0.0010718113612004287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007898894154818325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020855057351407716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001006036217303823,0.0010152284263959391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004955401387512388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa55584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002103049421661409,0.003006012024048096,0.00513347022587269,0.005474452554744526,0.0010672358591248667,0.01132852729145211,1,0.042437431991294884,0.003115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014619883040935672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010298661174047373,0.0031185031185031187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002183406113537118,0.0010834236186348862,0.0,0.0,0.0,0.0,0.0007142857142857143,0.002061855670103093,0.004056795131845842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa57053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021691973969631237,0.0020639834881320948,0.0021164021164021165,0.0037488284910965324,0.0,0.008492569002123142,0.042437431991294884,1,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018832391713747646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001221001221001221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021482277121374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004948045522018803,0.0,0.0,0.0,0.0,0.0,0.0012953367875647669,0.0,0.0,0.0020855057351407717,0.0,0.0,0.0,0.0,0.0003757985719654265,0.00038446751249519417,0.0004137360364087712,0.00043233895373973193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035803795202291446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0010718113612004287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010504201680672268,0.0,0.0,0.0,0.0,0.0041797283176593526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
